T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_24_ACS_Total,T_24_ACS_White,T_24_ACS_Hispanic,T_24_ACS_Black,T_24_ACS_Asian,T_24_ACS_Native,T_24_ACS_Pacific,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,X_22_2022_Education_NoHS,X_22_2022_Education_HS,X_22_2022_Education_SomeCol,X_22_2022_Education_Assoc,X_22_2022_Education_Bach,X_22_2022_Education_Master,X_22_2022_Education_Prof,X_22_2022_Education_Doc
96854,90165,1302,2916,655,1583,114,94658,88077,1450,3886,771,734,40,78920,73893,902,2159,457,1270,66,76537,72121,762,2745,411,453,40,2390,270,51,40,43842,7734,34787,47702,8332,38908,47266,7714,39169,11685,28061,13770,6867,6975,3210,399,367
96935,89744,1514,2851,774,1873,85,96313,89631,1646,2890,610,611,144,78518,73485,996,1883,519,1462,59,78212,74275,984,1849,469,477,77,1786,327,51,77,45119,9718,33733,49877,11303,37905,50555,11175,38955,9283,25965,14332,6986,9416,3988,985,703
97690,90221,1347,3660,484,1704,111,96137,89095,1576,3679,429,959,45,78975,72933,987,3073,350,1347,80,77653,72475,916,3231,291,732,19,3018,193,137,19,42562,7627,33829,46334,8258,37651,46715,7808,38596,13091,26039,15950,6684,6673,2780,438,205
103658,93547,2563,1974,1710,2767,122,103913,94798,2750,2315,1794,1405,92,85462,78241,1737,1237,1190,2078,83,84732,79605,1957,1073,954,854,12,538,681,51,12,52562,31896,14059,60481,42143,16411,60222,40473,17386,4192,22908,12733,6204,17684,10099,2057,1626
105638,96097,2343,1757,1441,2494,97,105581,97014,2635,1834,1453,1190,33,86426,79561,1668,1078,1019,1885,71,85699,81526,1773,859,768,681,9,598,380,20,9,51053,25295,19819,59076,33705,23472,59598,32514,25087,4824,24651,13510,7018,15966,8724,1739,1054
106546,96278,2543,1851,1501,2969,134,107565,98302,2718,1860,1456,1536,46,86222,78831,1807,1229,1006,2255,96,86519,81848,1835,1024,717,926,0,668,543,69,0,53731,30378,15505,61797,41514,18112,62376,40380,19362,4346,21410,12749,6679,19086,9732,2452,1352
105171,93564,2661,2049,3544,2148,114,105755,94119,3064,2429,3692,1311,58,84877,76512,1968,1322,2529,1606,79,83674,77378,1913,1278,2306,712,11,1018,1796,35,11,57918,36297,14361,67489,49284,16176,67850,48910,16486,3240,14449,11217,6441,22585,12335,2613,2587
108572,90208,3345,5369,6624,2356,137,109591,92127,3082,4683,7710,1887,169,91457,78031,2548,3333,5049,1837,103,89988,79929,2506,2511,3883,991,13,1941,2706,180,13,49347,32707,10674,59202,45000,12423,57805,42904,12532,3547,13216,9739,5592,21893,10149,2410,2295
113492,103507,2049,1422,1362,4166,121,114701,105671,2296,1723,1442,2295,52,90038,82970,1385,839,872,3119,86,90722,86073,1553,853,687,1521,0,451,343,223,0,50456,22000,20951,59383,31174,26110,61571,30610,28542,6438,30063,14927,7410,14400,6500,1167,1025
95727,70300,10092,961,1364,12383,413,98879,72647,11409,1482,1570,10745,526,75417,57949,6623,569,917,8520,258,73701,61375,3833,421,711,6938,240,233,411,4788,240,43369,13163,26973,54079,18225,34419,53097,17273,34117,7348,21982,17302,7780,9125,4039,913,782
100162,85864,4361,1823,2873,3925,681,103247,87930,5084,2189,3478,3514,515,77652,68215,2686,1029,1861,2729,413,78746,70703,3147,882,1508,1976,183,401,767,601,183,49101,15521,29774,62801,21924,38879,62906,21684,39212,3133,16468,19579,9439,13433,5275,1334,789
97681,76499,6441,4193,4461,4842,1606,97964,78142,7066,5149,4316,3496,1459,76666,62232,4137,2551,3137,3385,975,75185,63816,4104,2975,2128,1711,229,1767,1425,577,229,41941,19124,18875,53575,27701,23702,50404,26151,22240,5037,16531,17935,9106,13463,4743,1008,706
99670,74553,7614,5621,5021,5571,2053,101270,75626,9644,6387,5345,4236,1354,77980,60956,5102,3318,3610,3913,1179,77524,62826,5704,3246,2877,2098,326,2289,1751,803,326,35389,18197,13893,46132,26006,18239,42847,24103,17062,4758,16884,17338,8060,12820,5402,1178,696
104857,85067,7349,3607,3568,4416,1157,109434,90904,7416,3099,3922,3722,1162,81535,68279,4609,2113,2519,3088,721,83777,73469,4115,1440,2301,1876,206,1006,1382,504,206,42079,15497,22727,55359,22805,30360,53533,22072,29501,4375,21325,19535,9907,12717,4853,1099,598
97306,75832,7664,4062,4348,4719,1118,98330,77902,7520,4284,4415,3286,1628,78328,62185,5647,2835,3283,3645,753,76179,63688,5081,2231,2377,1951,415,1783,1668,779,415,39487,18154,17735,51427,26205,23271,50298,25301,23056,3651,12407,16683,7993,15337,6458,1594,1251
101037,81232,6421,2800,7096,2881,668,99864,79899,6539,3026,7065,2237,605,80789,65660,4821,1965,5640,2130,477,76806,65493,4201,1642,3990,1112,67,945,2828,208,67,43356,17354,22207,55815,24901,28920,55666,24793,28792,2556,9905,12814,7253,16456,7439,2049,2468
104339,73289,21749,2625,2717,3940,814,104340,73611,21965,2502,3236,3177,603,82069,60707,14164,2004,2020,2877,617,76468,61473,10096,1464,1313,1527,197,1130,830,423,197,41543,14219,23958,50704,19743,29198,48162,18789,27792,8451,17269,17454,8247,10822,5221,1453,995
96680,36353,52938,2674,3074,3031,606,99129,35001,56629,2677,3203,3012,403,65675,28000,32562,1628,2031,2075,373,56770,28861,23671,1526,1731,747,107,1127,1458,282,107,23410,9457,12267,32433,14209,17120,31664,12571,18140,13336,14987,11884,5226,6922,3335,395,534
98270,65340,20741,3091,5666,3365,660,99721,67081,21315,2897,5796,2653,719,73772,52385,12778,1792,4047,2386,410,70682,54738,10319,1403,2947,1042,165,975,2353,232,165,38111,14113,20688,48628,20624,25880,46308,19949,24594,4209,14412,16046,6955,13647,6395,1285,2044
95440,65416,21891,1597,3146,3276,424,99612,65501,25597,2455,3459,3048,315,69832,50936,13377,886,1995,2285,230,66305,51189,11013,1053,1627,1111,76,788,1184,220,76,39266,11090,25227,50868,16444,32748,51329,16416,33305,7043,14367,14127,6891,12163,5225,853,857
98840,42002,51527,1391,1904,3575,327,101662,42548,52791,1772,1979,4168,164,68771,32999,31937,857,1335,2478,218,56895,34857,19077,864,824,1098,44,720,609,385,44,24993,7076,16261,33312,10644,21730,31702,9438,21323,13450,16415,13006,5209,7435,2093,444,216
97596,66082,24727,959,1843,3983,394,100870,67032,26956,1183,1813,3763,514,74669,54204,15646,516,1171,2860,262,68954,56302,9557,574,704,1462,135,282,373,582,135,39645,12006,24978,52638,18324,32971,52609,17619,33308,9652,18665,16226,6698,10089,3665,755,481
100525,71432,20987,1359,2744,3574,567,103266,72345,22748,1771,2880,3040,428,79391,59529,13681,919,2042,2698,416,76535,62533,10054,963,1383,1480,74,594,650,471,74,41941,16709,22286,55599,24957,28924,54318,23496,28835,7762,16768,14525,6212,13985,5059,1568,928
99250,60478,31207,1424,2393,4489,364,101825,60180,34135,1957,2958,3616,288,74140,49017,19667,830,1683,3037,246,68824,49598,15195,845,1397,1598,101,503,1006,474,101,39901,11646,25868,49615,16763,31595,47406,15495,30600,8701,17843,14404,7036,10357,4257,1074,584
96434,34697,52914,2263,2172,7053,364,94994,33393,53106,2518,2034,6386,928,69485,29564,33438,1438,1581,4784,236,56571,28849,22741,1065,893,2349,146,683,758,1311,146,25775,12675,11418,31544,17237,13460,27832,14160,12730,16023,16278,12425,4656,6044,2496,493,234
95815,36194,49606,794,1278,10140,386,96146,36361,51325,1144,1693,6908,637,68840,30193,31595,477,832,6772,245,56053,31064,19700,413,733,3801,146,232,519,2850,146,28482,13396,13166,35906,18330,16622,34475,16115,17177,15618,17643,11051,4417,6206,3030,736,537
99489,70445,10604,3569,10854,3180,1552,102631,70502,11811,3450,11894,2607,1946,76039,56322,6668,2220,7678,2282,956,73660,57771,5369,1797,6512,1265,463,1286,5409,337,463,41593,20762,17777,56103,31173,23187,56472,32209,22253,4867,15428,15644,7098,16941,7314,1926,1225
102581,70262,14081,4641,8662,3583,2442,106736,72769,15301,5141,9268,2703,2964,76806,54965,8800,2909,6301,2600,1583,76562,58482,7142,2940,5536,1108,655,1949,4511,230,655,33787,14909,16188,50043,24551,23827,49500,24604,23202,5395,19212,18402,7579,11329,4253,660,437
103525,68523,17661,5925,6173,4444,2567,105656,69884,19163,6619,6886,3593,2099,82282,58277,11319,3911,4668,3298,1629,78654,59682,8387,3555,4047,1595,424,2882,3018,451,424,36669,20428,13270,49736,30255,17646,47473,29435,16289,6864,18215,18728,7113,14112,5737,1641,878
103053,77287,10802,3871,6686,3673,1365,106535,79281,11800,4749,7491,3189,1418,79746,62345,6762,2463,4710,2626,854,78696,63961,6081,2406,3961,1236,212,1577,2870,209,212,45076,22390,19406,60895,33607,25366,62540,35353,25041,3869,15292,17968,8795,16570,7127,1443,987
102522,86014,7076,1574,3444,3359,791,104526,88946,7351,1349,3454,2252,615,76673,65644,4396,929,2329,2435,498,76731,68813,3660,759,1762,1409,102,443,1378,203,102,45761,15064,27531,62467,21988,38738,64297,22803,39619,3968,19409,17275,7275,12631,5305,976,637
102871,82263,9368,1815,2807,5502,1064,103235,82794,10021,2137,2839,4237,1008,79885,66224,5636,1050,1946,3949,672,78442,68249,4724,1040,1639,2303,191,481,1001,609,191,42966,17112,22454,56439,22688,31963,55621,21627,32174,7010,23052,20856,9193,7983,2959,513,392
98833,79796,9325,1361,2221,5149,599,102247,82073,10662,1939,2528,4123,533,78444,65747,5575,797,1514,3804,367,79124,69122,4865,859,1160,2714,157,462,782,1025,157,43214,13759,26343,57048,20409,35055,57671,20534,35263,6921,21394,20169,8493,10196,4046,587,418
100249,77674,9605,2867,4255,5024,1252,101738,76651,11522,4209,5186,3651,1363,77515,62493,5939,1691,2814,3560,797,76129,63242,5631,2141,2383,1892,365,1246,1326,631,365,43092,17184,21994,56315,23941,30311,55483,23643,29735,5461,20061,18883,7748,12350,4651,1286,580
101983,63064,12544,8540,12556,4719,3516,104121,65336,12041,7855,13277,4398,2931,79300,52210,8017,5484,9113,3287,2275,77755,54768,6954,4423,7183,1998,1612,3580,6138,869,1612,40530,20885,15874,54529,31286,21189,53182,31391,19911,4500,16292,18492,8896,14940,6990,955,801
103664,75373,8759,5106,9815,4376,1392,104767,74933,9972,7275,9668,2936,914,82843,62912,5812,3241,7013,3197,846,81962,64920,5731,3401,5652,1671,296,2482,4710,404,296,49806,32080,13113,62596,43451,16807,60845,42557,15462,3066,12321,16193,7666,20711,10017,2753,1407
99796,80589,5677,1651,2969,8206,602,101158,82393,6314,1970,3279,7095,214,84326,70326,3825,1099,2265,5831,421,84333,73262,3496,1057,2026,4307,50,527,1236,2027,50,53449,27245,22103,66261,37458,26878,65737,38352,25106,4685,18219,19860,8348,16047,8045,2169,1243
104753,79667,9844,2455,2976,9432,831,105636,81040,10866,2472,2622,7582,797,85404,67979,6169,1744,2148,6591,635,83600,70690,4286,1639,1288,4959,381,1231,859,2762,381,42560,18679,20518,56479,26684,28066,55580,26477,27303,7266,26070,20810,8534,9468,4193,1176,594
95723,74653,9022,2188,3898,5244,1227,100692,77740,10015,2735,4537,4339,1379,76576,62303,5556,1344,2721,3709,809,76889,65579,4352,1616,2432,2071,154,983,1172,409,154,43806,17903,21743,57864,26328,29227,56996,26715,28149,5008,18475,19615,10146,11154,4948,987,349
103655,78083,8189,3476,8603,4987,1342,104143,79088,8171,4359,8136,3837,1046,82804,64978,5426,2304,6005,3425,818,81849,67404,4815,2518,4072,2156,253,1802,2811,984,253,52950,31649,16853,65827,43335,20158,64832,43397,19168,2424,12065,17334,7038,21521,9754,3203,1349
96581,62207,10921,7609,11195,4275,3084,97545,64269,11607,6566,11318,4094,2928,76974,51892,7443,5290,8400,3195,1976,75231,54362,6743,3418,6623,1882,1200,2337,4626,570,1200,34615,16658,14109,46248,25718,18165,46478,26695,17819,3854,15720,18634,9156,13292,4031,512,484
98498,78247,6470,2758,6269,3360,1611,97241,76691,6943,2828,6794,3143,1437,78116,63947,4327,1783,4299,2434,1030,74922,62872,4223,1324,3817,1683,358,627,2684,448,358,50794,23039,23383,64535,32508,29629,63379,33122,27899,2929,14024,18055,7982,17049,6723,2610,1366
103439,59533,12016,14569,14368,3613,3117,103568,60090,13148,13747,14391,3784,2491,80647,49402,7942,9987,10539,2492,1926,77993,50815,7073,7926,8560,1459,651,6184,6649,395,651,42578,22969,16042,53198,31547,19624,49544,29617,17996,3756,13991,16824,8025,16390,7694,2237,963
100446,68896,8795,8775,10593,3658,1593,102530,71070,8322,9636,11886,3284,1349,83404,59415,6352,6481,8133,2698,1039,82394,61666,5312,6154,6765,1500,376,4697,4990,359,376,48180,31296,13127,59715,41829,15934,56879,40068,14552,3471,14656,15728,7156,20041,9184,3180,1556
102315,46220,16570,20148,14298,6040,4094,102136,47014,17963,19080,15822,5619,2235,79510,39468,10891,13987,10717,4264,2528,74079,39957,9626,11732,8631,2472,810,9802,7166,874,810,30057,19094,8099,42336,28850,11712,38100,25644,10766,8748,21107,17328,7534,10198,4090,746,427
101903,42435,20629,18621,14283,4614,6093,101082,41856,19731,21498,13238,5617,6244,77366,35802,13012,12717,11011,3186,3926,69416,36112,8405,11685,7408,2073,2690,9941,6402,751,2690,26116,14177,9711,35266,20620,13270,30540,17325,12177,8448,22516,16762,7006,7920,2450,526,214
102651,54792,15546,14322,11994,4646,5700,102702,53354,17608,14741,12205,3723,5851,76289,43861,9838,9344,8376,3172,3461,71183,42165,9304,8376,6403,1778,1791,7153,4894,751,1791,29981,13797,13617,41286,20841,18844,37262,18157,17841,5702,18389,17171,8330,8872,2739,305,220
97834,74176,8407,4533,5229,4493,2130,100058,70897,12640,6562,6041,3353,2932,74348,58635,5180,2806,3460,3104,1270,72523,57507,6114,2258,3239,1493,881,1743,2005,426,881,40182,13259,23540,55251,19309,33955,53320,18338,33169,5594,21520,18105,8522,9369,3232,441,367
96876,64755,11110,6904,9324,4041,2537,101582,67660,10337,9328,12220,4058,2378,70193,49459,6689,4222,6192,2653,1470,68616,50512,4927,4083,5708,1500,953,3184,3897,322,953,34544,13893,17648,49517,22576,25147,51031,23851,25377,3732,16443,16395,7467,11386,4999,661,475
97455,67124,10096,6296,9133,3956,2480,98777,66213,11157,8183,10080,3157,1983,75434,54833,6450,3962,6307,2786,1475,71413,53477,5407,4100,5400,1407,495,3288,4233,364,495,39610,17892,18448,52391,26195,24236,49183,24481,22907,4673,19164,16683,8369,12459,4189,792,442
100440,78121,7594,2106,8464,3059,551,97650,74414,7828,1926,10422,2154,479,76264,61324,4827,1236,5688,2185,333,70018,58977,4162,864,3981,1397,95,510,2741,325,95,49416,26418,18884,62784,36793,23658,61610,36409,22721,2485,11333,13715,5915,23076,9899,1458,1153
97359,63409,8766,6185,15997,2979,1348,96352,59916,8455,6371,20315,2170,915,72652,49632,5536,3883,11077,2082,879,66106,47742,3928,3476,9553,804,91,2509,7942,374,91,45014,23772,17571,57221,33305,21945,53239,30912,20155,3294,13332,14126,6748,18229,7435,834,664
101271,67497,14032,4818,8415,5483,2376,100944,65708,15427,3957,9803,5239,2514,76826,54622,8632,3035,5758,3758,1433,70361,54021,5754,2151,4380,2618,1107,1559,3749,1173,1107,42507,18486,20588,55461,26464,27229,53743,25313,26560,5120,17034,16364,8131,14912,5980,982,411
95531,49509,14457,9607,16974,3796,3399,97592,48033,17449,10952,17383,3062,2726,72715,40780,9271,6168,12530,2782,2174,62257,37856,6856,5161,9581,1391,1106,4055,8096,501,1106,32079,16890,12741,43040,24028,17721,38344,20657,16384,6949,18307,15422,7443,11866,3335,1004,435
97289,50860,5395,2546,36796,1199,523,97331,49069,5279,3021,38391,1008,516,69572,39130,3495,1574,24105,801,334,56282,37180,2683,1283,14056,580,157,916,12793,208,157,41680,27418,11540,50587,35939,13210,47849,33277,12376,1592,4146,7318,3725,26103,18123,2419,2233
104429,37733,15177,17873,31852,3183,1673,103755,37840,15931,17832,31026,3353,1432,82502,32865,10376,12815,24458,2422,1215,70787,32238,6621,10624,18457,1069,623,9053,17211,272,623,36613,25372,8761,47934,34241,12328,42224,29190,11481,7846,15498,16069,8270,17434,6158,1155,768
103830,51998,7203,4010,38878,1649,720,102714,47731,6991,4276,41299,1476,498,80001,42722,4909,2761,28069,1214,448,67655,39228,3190,1666,22438,667,30,1166,21086,22,30,50137,34380,12666,59089,42320,15135,53701,37651,13868,2749,6929,8404,4867,25862,15731,4753,3421
103602,44667,8732,4113,44588,1512,605,104510,41349,8484,5077,48056,1269,692,83491,38467,6358,2962,34386,1154,414,57218,33829,3680,2726,15686,432,184,1913,14805,101,184,37178,25320,9516,44280,31507,11506,40226,27711,10682,3624,7140,8926,4248,26934,20305,3297,2826
96482,45636,6631,2991,39358,1414,398,100572,47792,6892,3551,40425,1312,563,72911,37529,4625,1982,27269,1022,246,54907,36094,3333,1807,12791,510,70,1361,11764,69,70,35388,24233,8779,42767,31436,9973,41426,29654,9710,1693,5223,8209,3774,25292,20063,1729,2569
103817,65576,7743,3439,24152,1919,669,103520,63832,7096,3250,25882,2017,720,81862,54101,5501,2352,17530,1418,414,70782,52209,3815,1787,11320,998,113,1243,10091,205,113,49662,33341,12714,58050,41792,14419,53707,37989,13417,2445,7964,10756,4938,28367,14811,2749,2507
102622,69955,8095,3291,18112,2318,671,103972,70022,7836,2930,20439,1779,910,80132,56873,5484,2163,12981,1701,481,72581,55945,4160,1636,9226,894,177,1256,7854,190,177,52567,34995,13745,63428,45460,15889,59920,43023,14488,2195,8412,11936,6263,27695,12957,2544,2742
101030,38897,20266,17742,18928,3453,5189,99491,34938,19690,22528,18380,3339,3825,77734,33392,13186,12217,14748,2593,3339,62363,30554,6433,10894,10783,1228,1555,9598,9901,318,1555,32754,19657,10861,41791,26433,14151,36383,22425,12724,6644,17875,15741,6920,14284,4924,933,586
103294,40360,14845,14733,29814,2804,3267,100181,39629,14372,15578,28504,2741,3027,79162,34060,9810,10078,22220,2098,2186,63148,31214,5725,8128,15611,891,779,6954,14870,194,779,33486,20239,10916,43922,27850,14875,39162,23218,14482,7974,17514,15099,7732,13818,4159,615,190
98042,30325,21258,20953,21475,3528,3774,101960,29972,25506,21257,21814,3051,3924,76310,27331,14376,14911,16307,2665,2506,61104,26260,8465,12157,11522,834,1400,11235,10530,323,1400,27835,18826,7227,36778,26068,9713,31808,20766,9742,11554,17976,14654,5878,12500,4163,466,287
100269,46736,20487,11806,17408,3722,2687,97134,45485,19683,12086,17104,3237,1869,79413,40874,13896,8026,13351,2796,1805,66847,40249,7014,6132,11118,1307,755,5324,10073,230,755,39192,26198,10462,49218,34768,13141,44723,31121,11858,9258,16140,14380,7407,15656,5446,883,839
100490,58906,9573,9936,19316,2986,930,103862,61740,10378,10428,19346,2725,1101,82205,50496,6918,6997,15353,2321,647,77025,52390,5241,5571,11635,1118,116,4664,9780,154,116,50175,38973,8065,59015,48125,9285,55247,44424,8574,4132,11694,14544,6454,24552,11271,2365,2302
98974,72760,6637,3524,13028,2356,599,100719,72244,7465,3052,14896,1868,909,83516,62726,5211,2604,10330,1900,424,78274,61889,4504,2038,8129,1075,173,1518,6260,157,173,60560,52993,4399,68127,61587,4965,66245,59393,4477,1497,5886,9894,4017,31518,16592,4274,3597
100524,65617,7519,5379,19526,2280,713,102233,68317,6959,4825,20329,1637,431,83158,55775,5732,3864,15574,1767,499,78191,58431,4323,2894,11485,703,136,2230,9370,110,136,55214,47835,4445,63301,56431,5181,60389,53086,4963,1637,5063,9281,3986,28963,16040,4253,4844
101803,66128,6715,4486,22386,1721,606,103021,67225,6997,4480,21818,1892,597,89788,58644,5674,3618,19920,1409,478,81637,59072,5355,3171,12167,1011,155,2581,9567,413,155,52589,46404,3646,57682,52281,4106,54808,48701,3865,1015,2787,6035,2517,27909,15033,6698,4124
100174,64107,7488,5509,20634,2372,746,100085,60662,7821,5196,23310,2472,499,89183,57613,6305,4735,18230,1971,579,74462,52987,5647,4243,9775,1403,100,3156,8200,176,100,50129,41744,5386,57670,50128,5975,53888,46606,5302,1838,5808,10349,4753,32284,18674,3917,3378
100787,50854,9071,12033,26823,2530,928,106245,51071,9299,12179,32003,2795,1712,93656,48518,8073,9904,25156,2174,758,81460,46381,6657,8483,16822,1468,466,7055,13914,552,466,43056,38458,2211,52915,48070,3475,51467,45284,3491,4396,6942,9575,4071,29829,16633,3602,2768
100938,34068,10593,21764,33277,2817,1057,104027,38123,10483,21761,33581,3535,788,80855,29321,7603,15399,27118,2149,755,73716,32277,4492,13667,21501,1150,260,12059,19971,389,260,42566,37019,3583,53669,46396,6165,49555,41221,5976,9419,12771,11353,5234,20352,9657,2800,1867
102988,70366,8913,8105,12613,2964,893,105076,69650,10413,9617,12961,2885,908,84423,60195,6601,5306,9721,2293,586,80327,58899,5980,5943,7397,1176,297,4952,5844,270,297,58248,47838,7106,68161,58423,8152,66278,56514,7459,3028,10082,13846,6076,28816,13246,3181,2120
104766,82191,10309,2530,4718,4219,943,109744,82525,12025,2953,7994,2742,1060,80377,65006,6589,1658,3285,2976,613,80120,67220,5520,1440,3456,1555,184,903,2569,578,184,44265,17711,22501,60001,26183,31445,59825,25810,31690,5751,21562,19276,8768,13298,4570,786,598
95835,72684,8795,2624,7700,3092,947,96605,71378,9128,2892,9624,2058,766,71840,56686,5456,1419,5152,2178,578,68083,56333,4356,1215,4497,1108,169,910,3538,209,169,44550,21304,19154,57279,30282,24769,55720,29056,24364,3298,14988,16142,7815,15974,6091,884,755
103678,57170,11379,6587,25211,2893,1237,109348,59338,11995,7703,28614,2199,1106,80837,47683,7657,4395,18308,2135,859,72726,48207,4949,4422,13237,768,267,3622,11847,179,267,42964,27451,12067,53552,36788,15052,50820,34407,14217,5558,12940,16054,6816,20768,10423,1131,1221
103460,67827,9451,5734,17439,2785,1074,103176,65075,9336,5830,19289,2727,1659,83051,57228,6329,3759,13086,2109,691,76265,55556,4425,3367,10635,997,496,2671,9146,337,496,52640,33804,15233,63172,43323,17976,59181,40524,16417,3211,13468,15442,8798,22186,9290,1778,1651
98635,45967,15026,9193,25393,2769,1659,99908,47416,13717,8639,25375,2517,2277,76246,37996,9988,6150,19500,2030,1168,63687,38294,5688,4619,12558,1164,811,3734,11305,410,811,31559,19744,9209,42579,28555,12612,38648,24761,12250,6418,13816,14109,6775,17861,6008,985,638
